timestamp,buyer,seller,symbol,currency,price,quantity
8400,,,RAINFOREST_RESIN,SEASHELLS,10002,1
8700,,SUBMISSION,KELP,SEASHELLS,2035,1
9900,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10002,1
10300,,SUBMISSION,SQUID_INK,SEASHELLS,1870,1
10300,,,KELP,SEASHELLS,2036,1
10400,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9998,1
10500,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10005,1
10600,,,KELP,SEASHELLS,2033,4
10600,,,SQUID_INK,SEASHELLS,1870,4
10800,,,KELP,SEASHELLS,2033,6
10800,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9997,6
10800,,,SQUID_INK,SEASHELLS,1872,6
11800,,,KELP,SEASHELLS,2032,4
11800,,,SQUID_INK,SEASHELLS,1869,4
12100,,,RAINFOREST_RESIN,SEASHELLS,9992,8
12700,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,7
13100,,,KELP,SEASHELLS,2033,2
13200,,SUBMISSION,KELP,SEASHELLS,2034,1
13400,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10002,1
13900,,,SQUID_INK,SEASHELLS,1867,3
14000,,,KELP,SEASHELLS,2032,1
14000,,,SQUID_INK,SEASHELLS,1867,1
14000,,,RAINFOREST_RESIN,SEASHELLS,10003,4
14100,,,KELP,SEASHELLS,2032,15
14100,,,SQUID_INK,SEASHELLS,1867,15
14400,,,SQUID_INK,SEASHELLS,1869,2
14400,,,KELP,SEASHELLS,2032,1
14400,,,SQUID_INK,SEASHELLS,1869,1
14400,,,KELP,SEASHELLS,2032,2
14600,,,SQUID_INK,SEASHELLS,1867,1
14600,,,KELP,SEASHELLS,2033,1
14800,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9997,2
14900,,SUBMISSION,KELP,SEASHELLS,2034,4
15000,,,KELP,SEASHELLS,2032,1
15000,,,SQUID_INK,SEASHELLS,1868,1
15300,,,RAINFOREST_RESIN,SEASHELLS,10002,1
15800,,,SQUID_INK,SEASHELLS,1872,2
15800,,SUBMISSION,KELP,SEASHELLS,2034,2
15900,,,SQUID_INK,SEASHELLS,1868,3
16100,,,SQUID_INK,SEASHELLS,1870,2
16100,,,KELP,SEASHELLS,2033,2
16200,,,SQUID_INK,SEASHELLS,1870,1
16200,,,KELP,SEASHELLS,2033,1
16300,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9997,1
17400,,SUBMISSION,KELP,SEASHELLS,2035,2
17400,,SUBMISSION,SQUID_INK,SEASHELLS,1875,2
17400,,SUBMISSION,KELP,SEASHELLS,2035,3
17400,,SUBMISSION,SQUID_INK,SEASHELLS,1875,3
17500,,,SQUID_INK,SEASHELLS,1876,12
17500,,,KELP,SEASHELLS,2036,12
17800,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,2
17900,,SUBMISSION,SQUID_INK,SEASHELLS,1877,1
17900,,SUBMISSION,KELP,SEASHELLS,2035,1
18100,,,SQUID_INK,SEASHELLS,1875,8
18100,,,KELP,SEASHELLS,2033,8
18200,,,KELP,SEASHELLS,2033,1
18200,,,SQUID_INK,SEASHELLS,1875,1
18400,,SUBMISSION,SQUID_INK,SEASHELLS,1878,1
18400,,SUBMISSION,KELP,SEASHELLS,2035,1
18500,,,SQUID_INK,SEASHELLS,1877,1
18500,,,KELP,SEASHELLS,2033,1
18600,,,KELP,SEASHELLS,2033,9
18600,,,SQUID_INK,SEASHELLS,1877,9
19200,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9997,5
19200,,,RAINFOREST_RESIN,SEASHELLS,9992,6
19500,,,SQUID_INK,SEASHELLS,1875,14
19500,,,KELP,SEASHELLS,2033,14
19500,,,RAINFOREST_RESIN,SEASHELLS,10001,1
19600,,,KELP,SEASHELLS,2036,11
19600,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,1
19600,,,SQUID_INK,SEASHELLS,1880,11
20300,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,2
20400,,SUBMISSION,SQUID_INK,SEASHELLS,1879,15
20500,,,SQUID_INK,SEASHELLS,1880,1
20500,,,KELP,SEASHELLS,2033,8
20500,,,SQUID_INK,SEASHELLS,1880,7
20500,,,SQUID_INK,SEASHELLS,1881,2
20500,,,KELP,SEASHELLS,2035,2
20600,,,KELP,SEASHELLS,2036,2
20600,,,SQUID_INK,SEASHELLS,1884,2
20700,,,KELP,SEASHELLS,2033,8
20700,,,KELP,SEASHELLS,2033,3
20700,,SUBMISSION,KELP,SEASHELLS,2035,2
20700,,,SQUID_INK,SEASHELLS,1881,2
20900,,,KELP,SEASHELLS,2033,1
20900,,,SQUID_INK,SEASHELLS,1877,1
21100,,,KELP,SEASHELLS,2034,2
21100,,,SQUID_INK,SEASHELLS,1878,2
21200,,SUBMISSION,KELP,SEASHELLS,2035,1
21200,,,SQUID_INK,SEASHELLS,1879,1
21500,,,SQUID_INK,SEASHELLS,1876,7
21500,,,KELP,SEASHELLS,2033,2
21700,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9997,7
21900,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9998,1
22100,,,SQUID_INK,SEASHELLS,1877,1
22100,,,KELP,SEASHELLS,2035,1
22200,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9998,1
22500,,,SQUID_INK,SEASHELLS,1875,1
22500,,SUBMISSION,KELP,SEASHELLS,2035,1
22600,,SUBMISSION,KELP,SEASHELLS,2035,1
22700,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9997,1
22800,,,KELP,SEASHELLS,2032,2
22800,,,SQUID_INK,SEASHELLS,1873,2
22900,,,SQUID_INK,SEASHELLS,1874,1
23000,,,RAINFOREST_RESIN,SEASHELLS,9992,2
23000,,SUBMISSION,KELP,SEASHELLS,2035,1
23000,,,SQUID_INK,SEASHELLS,1878,1
23100,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9997,1
23200,,,SQUID_INK,SEASHELLS,1876,1
23200,,,KELP,SEASHELLS,2033,1
23300,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9997,7
23400,,,KELP,SEASHELLS,2033,1
23400,,,SQUID_INK,SEASHELLS,1879,15
23400,,,KELP,SEASHELLS,2033,14
23600,,,SQUID_INK,SEASHELLS,1878,1
23900,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9998,1
24000,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10002,1
24300,,,KELP,SEASHELLS,2032,1
24300,,,SQUID_INK,SEASHELLS,1875,1
24500,,,SQUID_INK,SEASHELLS,1876,9
24500,,,KELP,SEASHELLS,2032,9
25900,,SUBMISSION,KELP,SEASHELLS,2034,2
25900,,,SQUID_INK,SEASHELLS,1875,2
26000,,,SQUID_INK,SEASHELLS,1874,1
26000,,,KELP,SEASHELLS,2033,13
26000,,SUBMISSION,KELP,SEASHELLS,2035,1
26100,,SUBMISSION,KELP,SEASHELLS,2035,1
26300,,,KELP,SEASHELLS,2033,1
26300,,,SQUID_INK,SEASHELLS,1869,1
26400,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9997,8
26700,,SUBMISSION,KELP,SEASHELLS,2035,1
26700,,,SQUID_INK,SEASHELLS,1872,1
27100,,SUBMISSION,KELP,SEASHELLS,2035,1
27100,,,SQUID_INK,SEASHELLS,1876,1
27200,,,SQUID_INK,SEASHELLS,1874,1
27200,,SUBMISSION,KELP,SEASHELLS,2035,1
27300,,,SQUID_INK,SEASHELLS,1872,1
27300,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10002,1
27300,,,KELP,SEASHELLS,2033,1
27500,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9997,7
27500,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9997,3
27600,,SUBMISSION,KELP,SEASHELLS,2036,1
28200,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9997,7
28300,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9997,2
28300,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9997,7
28500,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9997,2
28500,,,KELP,SEASHELLS,2034,1
28500,,,SQUID_INK,SEASHELLS,1875,1
28600,,,KELP,SEASHELLS,2034,1
28600,,,SQUID_INK,SEASHELLS,1877,5
28600,,,SQUID_INK,SEASHELLS,1876,1
28700,,,SQUID_INK,SEASHELLS,1877,1
28700,,,KELP,SEASHELLS,2034,1
29300,,,SQUID_INK,SEASHELLS,1881,1
29300,,,KELP,SEASHELLS,2036,1
29400,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9997,5
29500,,,KELP,SEASHELLS,2034,1
29500,,,SQUID_INK,SEASHELLS,1880,1
29600,,,SQUID_INK,SEASHELLS,1881,4
29800,,SUBMISSION,KELP,SEASHELLS,2036,1
29900,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,1
29900,,,KELP,SEASHELLS,2037,15
29900,,,SQUID_INK,SEASHELLS,1883,2
29900,,,SQUID_INK,SEASHELLS,1883,13
30400,,,SQUID_INK,SEASHELLS,1884,3
30400,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9997,4
30700,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10006,4
31000,,SUBMISSION,KELP,SEASHELLS,2036,5
31000,,,SQUID_INK,SEASHELLS,1884,1
31000,,SUBMISSION,KELP,SEASHELLS,2036,1
31100,,,KELP,SEASHELLS,2034,9
31100,,,SQUID_INK,SEASHELLS,1883,1
31100,,,SQUID_INK,SEASHELLS,1881,9
31100,,,KELP,SEASHELLS,2036,1
31200,,,SQUID_INK,SEASHELLS,1881,1
31200,,,KELP,SEASHELLS,2034,1
31800,,SUBMISSION,KELP,SEASHELLS,2036,2
32100,,,KELP,SEASHELLS,2034,2
32100,,,SQUID_INK,SEASHELLS,1883,2
32500,,SUBMISSION,KELP,SEASHELLS,2036,7
32500,,,SQUID_INK,SEASHELLS,1886,9
33200,,,SQUID_INK,SEASHELLS,1885,1
33200,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,6
33200,,,KELP,SEASHELLS,2036,1
33700,,,RAINFOREST_RESIN,SEASHELLS,10002,3
34000,,,SQUID_INK,SEASHELLS,1886,1
34300,,,SQUID_INK,SEASHELLS,1884,1
34300,,,KELP,SEASHELLS,2034,1
34600,,,SQUID_INK,SEASHELLS,1888,14
34600,,,KELP,SEASHELLS,2038,14
34800,,,KELP,SEASHELLS,2034,10
34800,,,SQUID_INK,SEASHELLS,1886,10
35200,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10002,1
35200,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10007,4
35500,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,1
35700,,,SQUID_INK,SEASHELLS,1886,11
35700,,,KELP,SEASHELLS,2037,11
36000,,,KELP,SEASHELLS,2035,2
36000,,,SQUID_INK,SEASHELLS,1882,2
36500,,,KELP,SEASHELLS,2034,1
36500,,,SQUID_INK,SEASHELLS,1886,1
36600,,,SQUID_INK,SEASHELLS,1888,2
36600,,,KELP,SEASHELLS,2035,2
36800,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,7
37100,,,KELP,SEASHELLS,2037,9
37100,,,SQUID_INK,SEASHELLS,1891,9
37100,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9997,2
37400,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9997,1
37600,SUBMISSION,,KELP,SEASHELLS,2034,9
37600,,,SQUID_INK,SEASHELLS,1889,1
37600,,,SQUID_INK,SEASHELLS,1887,9
37600,,,KELP,SEASHELLS,2036,1
37700,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9993,1
37800,,,KELP,SEASHELLS,2037,2
37800,,,SQUID_INK,SEASHELLS,1888,2
38300,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,1
38400,,,SQUID_INK,SEASHELLS,1882,4
38400,,,KELP,SEASHELLS,2034,4
38500,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9997,7
38700,,,SQUID_INK,SEASHELLS,1884,1
38700,,,KELP,SEASHELLS,2034,1
39100,,,SQUID_INK,SEASHELLS,1890,1
39100,,SUBMISSION,KELP,SEASHELLS,2035,1
39200,,,SQUID_INK,SEASHELLS,1887,2
39200,,,SQUID_INK,SEASHELLS,1888,4
39200,,,KELP,SEASHELLS,2034,2
39300,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9997,5
39500,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9997,6
39600,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,2
39700,,,SQUID_INK,SEASHELLS,1889,1
39700,,,KELP,SEASHELLS,2034,1
40000,,,KELP,SEASHELLS,2034,14
40000,,,SQUID_INK,SEASHELLS,1889,13
40000,,,SQUID_INK,SEASHELLS,1889,1
40200,,,SQUID_INK,SEASHELLS,1891,6
40200,,SUBMISSION,KELP,SEASHELLS,2035,6
40500,,,SQUID_INK,SEASHELLS,1892,13
40500,,,KELP,SEASHELLS,2037,13
40700,,SUBMISSION,KELP,SEASHELLS,2036,1
40700,,,SQUID_INK,SEASHELLS,1891,1
41000,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,5
41300,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,1
41400,,,SQUID_INK,SEASHELLS,1889,5
41400,,,KELP,SEASHELLS,2034,5
41700,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9997,4
41700,,SUBMISSION,KELP,SEASHELLS,2036,1
41800,,,KELP,SEASHELLS,2034,1
41800,,,SQUID_INK,SEASHELLS,1892,1
42400,,,KELP,SEASHELLS,2034,1
42400,,,SQUID_INK,SEASHELLS,1893,1
42600,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9997,5
42800,,,SQUID_INK,SEASHELLS,1894,2
42800,,,KELP,SEASHELLS,2035,2
43800,,,SQUID_INK,SEASHELLS,1896,5
43800,,,KELP,SEASHELLS,2038,5
43900,,,KELP,SEASHELLS,2038,2
43900,,,SQUID_INK,SEASHELLS,1897,2
43900,,,KELP,SEASHELLS,2034,1
43900,,,SQUID_INK,SEASHELLS,1894,1
44700,,,KELP,SEASHELLS,2037,1
44700,,,SQUID_INK,SEASHELLS,1900,1
44800,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9998,1
45000,,,KELP,SEASHELLS,2035,1
45000,,,SQUID_INK,SEASHELLS,1899,1
45200,,,SQUID_INK,SEASHELLS,1899,1
45200,,,KELP,SEASHELLS,2034,1
45300,,,KELP,SEASHELLS,2034,1
45300,,,SQUID_INK,SEASHELLS,1900,1
45400,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9998,1
45500,,,KELP,SEASHELLS,2034,3
45500,,,SQUID_INK,SEASHELLS,1901,3
45800,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9997,6
45800,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9997,2
45900,,,KELP,SEASHELLS,2034,1
45900,,,SQUID_INK,SEASHELLS,1899,1
46400,,,KELP,SEASHELLS,2036,1
46400,,,SQUID_INK,SEASHELLS,1900,1
46500,,,KELP,SEASHELLS,2036,2
46600,,,KELP,SEASHELLS,2036,1
46600,,,SQUID_INK,SEASHELLS,1898,1
46900,,,SQUID_INK,SEASHELLS,1895,10
46900,,,KELP,SEASHELLS,2034,10
47200,,,KELP,SEASHELLS,2036,1
47200,,,SQUID_INK,SEASHELLS,1896,1
47400,,,KELP,SEASHELLS,2036,5
47400,,,SQUID_INK,SEASHELLS,1894,2
47400,,,KELP,SEASHELLS,2036,2
47700,SUBMISSION,,KELP,SEASHELLS,2035,10
47700,,,SQUID_INK,SEASHELLS,1893,10
48000,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9997,1
48100,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,8
48200,,,SQUID_INK,SEASHELLS,1897,1
48200,,,KELP,SEASHELLS,2035,1
48300,,,SQUID_INK,SEASHELLS,1896,4
48300,,,KELP,SEASHELLS,2035,4
48300,,,SQUID_INK,SEASHELLS,1896,1
48300,,,KELP,SEASHELLS,2035,1
48500,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10002,1
48900,,,SQUID_INK,SEASHELLS,1896,1
48900,,,KELP,SEASHELLS,2034,1
49200,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9997,1
49800,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,4
49800,,,SQUID_INK,SEASHELLS,1890,1
49800,,SUBMISSION,KELP,SEASHELLS,2036,1
49800,,,SQUID_INK,SEASHELLS,1893,1
49800,,,KELP,SEASHELLS,2034,1
50000,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,6
50400,,,KELP,SEASHELLS,2035,1
50400,,,KELP,SEASHELLS,2035,2
50400,,,SQUID_INK,SEASHELLS,1890,2
50400,,,SQUID_INK,SEASHELLS,1890,1
50600,,,SQUID_INK,SEASHELLS,1894,4
50600,,,RAINFOREST_RESIN,SEASHELLS,10002,1
50600,,,SQUID_INK,SEASHELLS,1895,1
50600,,,KELP,SEASHELLS,2037,1
50700,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9998,1
50900,,,KELP,SEASHELLS,2035,1
50900,,,SQUID_INK,SEASHELLS,1892,1
50900,,,SQUID_INK,SEASHELLS,1893,5
51400,,,KELP,SEASHELLS,2036,5
51400,,,SQUID_INK,SEASHELLS,1896,5
51500,,,KELP,SEASHELLS,2038,4
51500,,,SQUID_INK,SEASHELLS,1898,4
51500,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,8
51500,,,KELP,SEASHELLS,2034,2
51500,,,SQUID_INK,SEASHELLS,1895,2
51600,,,SQUID_INK,SEASHELLS,1897,1
51600,,,KELP,SEASHELLS,2036,1
52200,,,SQUID_INK,SEASHELLS,1897,1
52200,,,KELP,SEASHELLS,2035,1
52600,,,KELP,SEASHELLS,2035,2
52600,,,SQUID_INK,SEASHELLS,1897,2
52700,,SUBMISSION,KELP,SEASHELLS,2037,1
52700,,,SQUID_INK,SEASHELLS,1899,1
52800,,SUBMISSION,KELP,SEASHELLS,2037,1
52800,,,SQUID_INK,SEASHELLS,1900,1
53200,,SUBMISSION,KELP,SEASHELLS,2037,1
53300,,,SQUID_INK,SEASHELLS,1896,8
53300,,,KELP,SEASHELLS,2035,8
53700,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10002,1
53700,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10002,2
53800,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10002,1
54100,,,KELP,SEASHELLS,2038,2
54100,,,SQUID_INK,SEASHELLS,1897,2
54200,,,KELP,SEASHELLS,2035,1
54200,,,SQUID_INK,SEASHELLS,1894,1
54300,,,KELP,SEASHELLS,2035,2
54300,,,SQUID_INK,SEASHELLS,1894,2
54600,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9995,2
54700,,,KELP,SEASHELLS,2038,2
54700,,,SQUID_INK,SEASHELLS,1897,1
54900,,,KELP,SEASHELLS,2037,1
54900,,,SQUID_INK,SEASHELLS,1897,1
54900,,,SQUID_INK,SEASHELLS,1896,1
55200,,,KELP,SEASHELLS,2035,1
55200,,,SQUID_INK,SEASHELLS,1895,1
55300,,,KELP,SEASHELLS,2037,1
55300,,,SQUID_INK,SEASHELLS,1897,1
56700,,,KELP,SEASHELLS,2035,2
56700,,,SQUID_INK,SEASHELLS,1897,2
56800,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9997,3
57000,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,6
57100,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9997,5
57100,,,SQUID_INK,SEASHELLS,1900,1
57100,,SUBMISSION,KELP,SEASHELLS,2037,1
57200,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9998,1
57900,,,KELP,SEASHELLS,2035,2
58000,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10002,1
58000,,,KELP,SEASHELLS,2038,14
58000,,,SQUID_INK,SEASHELLS,1905,14
58600,,,SQUID_INK,SEASHELLS,1903,1
58600,SUBMISSION,,KELP,SEASHELLS,2035,1
58800,,,KELP,SEASHELLS,2036,2
58800,,,SQUID_INK,SEASHELLS,1906,2
58900,,SUBMISSION,KELP,SEASHELLS,2036,2
58900,,SUBMISSION,KELP,SEASHELLS,2036,1
58900,,,SQUID_INK,SEASHELLS,1906,2
58900,,,SQUID_INK,SEASHELLS,1905,1
59200,,SUBMISSION,KELP,SEASHELLS,2036,3
59700,,,SQUID_INK,SEASHELLS,1899,1
59700,,,KELP,SEASHELLS,2037,1
59900,,,SQUID_INK,SEASHELLS,1897,2
59900,,,KELP,SEASHELLS,2035,2
60600,,,SQUID_INK,SEASHELLS,1897,1
60600,,,KELP,SEASHELLS,2034,1
60700,,,KELP,SEASHELLS,2034,1
60700,,,SQUID_INK,SEASHELLS,1899,1
60800,,,SQUID_INK,SEASHELLS,1901,1
60900,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9997,8
61200,,,SQUID_INK,SEASHELLS,1898,3
61200,,,KELP,SEASHELLS,2034,1
61200,,,SQUID_INK,SEASHELLS,1898,1
61200,,,KELP,SEASHELLS,2035,3
61500,,,KELP,SEASHELLS,2036,1
61600,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9995,2
61800,,,SQUID_INK,SEASHELLS,1899,1
61900,,,SQUID_INK,SEASHELLS,1898,9
61900,,,KELP,SEASHELLS,2034,9
62300,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9997,7
62400,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9997,2
62500,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,2
62700,,,KELP,SEASHELLS,2037,15
62700,,,SQUID_INK,SEASHELLS,1903,15
63300,,,SQUID_INK,SEASHELLS,1906,1
63300,,,KELP,SEASHELLS,2036,1
63600,,,KELP,SEASHELLS,2036,1
63600,,,SQUID_INK,SEASHELLS,1901,1
63700,,,SQUID_INK,SEASHELLS,1901,5
63700,,,KELP,SEASHELLS,2035,5
63900,,,SQUID_INK,SEASHELLS,1901,2
63900,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9997,5
63900,,,KELP,SEASHELLS,2035,2
64000,,,SQUID_INK,SEASHELLS,1900,1
64000,,,KELP,SEASHELLS,2034,1
64000,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,10
64800,,,SQUID_INK,SEASHELLS,1898,1
64800,,,KELP,SEASHELLS,2034,1
65000,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10002,1
65200,,,SQUID_INK,SEASHELLS,1903,1
65200,,,KELP,SEASHELLS,2034,1
65400,,,KELP,SEASHELLS,2035,2
65400,,,SQUID_INK,SEASHELLS,1900,2
65400,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10002,1
65400,,,KELP,SEASHELLS,2035,1
65400,,,SQUID_INK,SEASHELLS,1900,1
65700,,,KELP,SEASHELLS,2034,1
65700,,,SQUID_INK,SEASHELLS,1901,1
66100,,,KELP,SEASHELLS,2038,2
66100,,,SQUID_INK,SEASHELLS,1904,2
66200,,,SQUID_INK,SEASHELLS,1902,5
66300,,,KELP,SEASHELLS,2038,4
66300,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9997,4
66300,,,SQUID_INK,SEASHELLS,1904,4
66500,,,SQUID_INK,SEASHELLS,1906,11
66500,,,KELP,SEASHELLS,2038,11
