timestamp;buyer;seller;symbol;currency;price;quantity
8600;;;CROISSANTS;SEASHELLS;4270.0;5
9100;;;JAMS;SEASHELLS;6541.0;5
9100;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
9300;;;CROISSANTS;SEASHELLS;4271.0;7
9300;;;DJEMBES;SEASHELLS;13410.0;5
9400;;;JAMS;SEASHELLS;6539.0;9
9400;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
9500;;;CROISSANTS;SEASHELLS;4271.0;5
9500;;;DJEMBES;SEASHELLS;13412.0;4
9500;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
9700;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
10200;;;JAMS;SEASHELLS;6538.0;7
10300;;;KELP;SEASHELLS;2036.0;1
10300;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
10300;;;SQUID_INK;SEASHELLS;1861.0;1
10500;;;DJEMBES;SEASHELLS;13412.0;5
10600;;;KELP;SEASHELLS;2033.0;4
10600;;;SQUID_INK;SEASHELLS;1857.0;4
10700;;;RAINFOREST_RESIN;SEASHELLS;9998.0;3
10800;;;CROISSANTS;SEASHELLS;4270.0;6
10800;;;KELP;SEASHELLS;2033.0;6
10800;;;KELP;SEASHELLS;2033.0;6
10800;;;SQUID_INK;SEASHELLS;1857.0;6
11800;;;KELP;SEASHELLS;2033.0;4
11800;;;SQUID_INK;SEASHELLS;1858.0;4
11900;;;JAMS;SEASHELLS;6541.0;7
11900;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
12200;;;DJEMBES;SEASHELLS;13414.0;1
12400;;;JAMS;SEASHELLS;6543.0;7
12700;;;CROISSANTS;SEASHELLS;4267.0;10
12700;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
12700;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
13100;;;JAMS;SEASHELLS;6544.0;9
13100;;;KELP;SEASHELLS;2033.0;2
13100;;;SQUID_INK;SEASHELLS;1852.0;2
13200;;;DJEMBES;SEASHELLS;13415.0;8
13200;;;DJEMBES;SEASHELLS;13415.0;5
13300;;;CROISSANTS;SEASHELLS;4267.0;7
13300;;;RAINFOREST_RESIN;SEASHELLS;10002.0;2
13400;;;DJEMBES;SEASHELLS;13416.0;5
13400;;;PICNIC_BASKET2;SEASHELLS;30232.0;1
13700;;;JAMS;SEASHELLS;6541.0;12
13700;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
13800;;;PICNIC_BASKET2;SEASHELLS;30226.0;2
13900;;;SQUID_INK;SEASHELLS;1849.0;3
14000;;;KELP;SEASHELLS;2032.0;1
14000;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
14000;;;RAINFOREST_RESIN;SEASHELLS;10002.0;5
14000;;;SQUID_INK;SEASHELLS;1852.0;1
14100;;;KELP;SEASHELLS;2032.0;15
14100;;;SQUID_INK;SEASHELLS;1851.0;15
14400;;;KELP;SEASHELLS;2032.0;1
14400;;;KELP;SEASHELLS;2032.0;2
14400;;;RAINFOREST_RESIN;SEASHELLS;10002.0;2
14400;;;RAINFOREST_RESIN;SEASHELLS;10002.0;2
14400;;;SQUID_INK;SEASHELLS;1853.0;1
14400;;;SQUID_INK;SEASHELLS;1853.0;2
14600;;;KELP;SEASHELLS;2033.0;1
14600;;;SQUID_INK;SEASHELLS;1849.0;1
14700;;;JAMS;SEASHELLS;6540.0;3
14800;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
14900;;;DJEMBES;SEASHELLS;13416.0;5
15000;;;KELP;SEASHELLS;2032.0;1
15000;;;SQUID_INK;SEASHELLS;1849.0;1
15100;;;JAMS;SEASHELLS;6541.0;4
15100;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
15300;;;DJEMBES;SEASHELLS;13417.0;4
15400;;;CROISSANTS;SEASHELLS;4267.0;6
15400;;;JAMS;SEASHELLS;6542.0;6
15700;;;DJEMBES;SEASHELLS;13418.0;2
15800;;;KELP;SEASHELLS;2036.0;2
15800;;;RAINFOREST_RESIN;SEASHELLS;10004.0;2
15800;;;SQUID_INK;SEASHELLS;1854.0;2
16100;;;KELP;SEASHELLS;2033.0;1
16100;;;KELP;SEASHELLS;2033.0;1
16100;;;SQUID_INK;SEASHELLS;1857.0;2
16200;;;KELP;SEASHELLS;2032.0;1
16200;;;RAINFOREST_RESIN;SEASHELLS;10002.0;3
16200;;;SQUID_INK;SEASHELLS;1853.0;1
16300;;;CROISSANTS;SEASHELLS;4268.0;8
16300;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
16300;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
16500;;;SQUID_INK;SEASHELLS;1849.0;1
17100;;;PICNIC_BASKET1;SEASHELLS;58659.0;10
17100;;;PICNIC_BASKET2;SEASHELLS;30228.0;1
17400;;;KELP;SEASHELLS;2036.0;2
17400;;;RAINFOREST_RESIN;SEASHELLS;9998.0;2
17400;;;SQUID_INK;SEASHELLS;1851.0;2
17500;;;KELP;SEASHELLS;2036.0;12
17500;;;SQUID_INK;SEASHELLS;1851.0;12
17700;;;DJEMBES;SEASHELLS;13415.0;10
17900;;;DJEMBES;SEASHELLS;13414.0;5
17900;;;KELP;SEASHELLS;2035.0;1
17900;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
17900;;;RAINFOREST_RESIN;SEASHELLS;9998.0;2
17900;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
17900;;;SQUID_INK;SEASHELLS;1849.0;1
18100;;;JAMS;SEASHELLS;6540.0;12
18100;;;KELP;SEASHELLS;2033.0;8
18100;;;SQUID_INK;SEASHELLS;1842.0;8
18200;;;KELP;SEASHELLS;2033.0;1
18200;;;RAINFOREST_RESIN;SEASHELLS;10002.0;9
18200;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
18200;;;SQUID_INK;SEASHELLS;1840.0;1
18500;;;CROISSANTS;SEASHELLS;4270.0;9
18500;;;KELP;SEASHELLS;2033.0;1
18500;;;KELP;SEASHELLS;2033.0;1
18500;;;SQUID_INK;SEASHELLS;1840.0;1
18500;;;SQUID_INK;SEASHELLS;1840.0;1
18600;;;DJEMBES;SEASHELLS;13411.0;5
18600;;;KELP;SEASHELLS;2033.0;9
18600;;;SQUID_INK;SEASHELLS;1837.0;1
18900;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
19100;;;CROISSANTS;SEASHELLS;4269.0;8
19300;;;RAINFOREST_RESIN;SEASHELLS;9998.0;2
19300;;;RAINFOREST_RESIN;SEASHELLS;9998.0;6
19400;;;CROISSANTS;SEASHELLS;4268.0;5
19500;;;CROISSANTS;SEASHELLS;4268.0;6
19500;;;DJEMBES;SEASHELLS;13414.0;5
19500;;;KELP;SEASHELLS;2033.0;14
19500;;;SQUID_INK;SEASHELLS;1828.0;14
19600;;;KELP;SEASHELLS;2036.0;11
19600;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
19600;;;SQUID_INK;SEASHELLS;1831.0;11
19800;;;CROISSANTS;SEASHELLS;4269.0;7
19800;;;DJEMBES;SEASHELLS;13416.0;2
19900;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
20000;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
20100;;;DJEMBES;SEASHELLS;13416.0;5
20100;;;PICNIC_BASKET1;SEASHELLS;58705.0;1
20100;;;PICNIC_BASKET2;SEASHELLS;30228.0;10
20200;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
20300;;;JAMS;SEASHELLS;6540.0;7
20400;;;KELP;SEASHELLS;2033.0;3
20500;;;KELP;SEASHELLS;2034.0;2
20500;;;KELP;SEASHELLS;2033.0;8
20500;;;SQUID_INK;SEASHELLS;1834.0;2
20500;;;SQUID_INK;SEASHELLS;1833.0;8
20600;;;KELP;SEASHELLS;2036.0;2
20600;;;RAINFOREST_RESIN;SEASHELLS;9998.0;2
20600;;;SQUID_INK;SEASHELLS;1836.0;2
20700;;;JAMS;SEASHELLS;6539.0;9
20700;;;KELP;SEASHELLS;2034.0;2
20700;;;SQUID_INK;SEASHELLS;1837.0;2
20800;;;JAMS;SEASHELLS;6540.0;12
20900;;;DJEMBES;SEASHELLS;13414.0;3
20900;;;KELP;SEASHELLS;2033.0;1
20900;;;SQUID_INK;SEASHELLS;1838.0;1
21100;;;CROISSANTS;SEASHELLS;4272.0;8
21100;;;JAMS;SEASHELLS;6539.0;5
21100;;;KELP;SEASHELLS;2034.0;2
21100;;;SQUID_INK;SEASHELLS;1836.0;2
21200;;;KELP;SEASHELLS;2035.0;1
21200;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
21200;;;SQUID_INK;SEASHELLS;1836.0;1
21300;;;PICNIC_BASKET1;SEASHELLS;58675.0;4
21300;;;PICNIC_BASKET2;SEASHELLS;30235.0;4
21500;;;DJEMBES;SEASHELLS;13414.0;3
21500;;;KELP;SEASHELLS;2033.0;2
21500;;;SQUID_INK;SEASHELLS;1839.0;2
22100;;;KELP;SEASHELLS;2035.0;1
22100;;;SQUID_INK;SEASHELLS;1851.0;1
22200;;;DJEMBES;SEASHELLS;13417.0;2
22200;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
22400;;;PICNIC_BASKET1;SEASHELLS;58677.0;5
22400;;;PICNIC_BASKET2;SEASHELLS;30240.0;5
22400;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
22500;;;KELP;SEASHELLS;2035.0;1
22800;;;KELP;SEASHELLS;2033.0;2
22800;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
22800;;;SQUID_INK;SEASHELLS;1847.0;2
22900;;;JAMS;SEASHELLS;6538.0;4
22900;;;KELP;SEASHELLS;2033.0;1
23000;;;KELP;SEASHELLS;2035.0;1
23000;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
23000;;;SQUID_INK;SEASHELLS;1847.0;1
23200;;;KELP;SEASHELLS;2033.0;1
23200;;;SQUID_INK;SEASHELLS;1842.0;1
23400;;;KELP;SEASHELLS;2033.0;15
23400;;;SQUID_INK;SEASHELLS;1840.0;15
23600;;;DJEMBES;SEASHELLS;13413.0;5
23600;;;KELP;SEASHELLS;2033.0;1
23600;;;SQUID_INK;SEASHELLS;1843.0;1
24000;;;JAMS;SEASHELLS;6538.0;7
24100;;;CROISSANTS;SEASHELLS;4272.0;5
24100;;;JAMS;SEASHELLS;6539.0;6
24100;;;PICNIC_BASKET1;SEASHELLS;58683.0;2
24300;;;DJEMBES;SEASHELLS;13410.0;2
24300;;;KELP;SEASHELLS;2033.0;1
24300;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
24300;;;SQUID_INK;SEASHELLS;1846.0;1
24500;;;KELP;SEASHELLS;2033.0;9
24500;;;SQUID_INK;SEASHELLS;1844.0;9
25100;;;CROISSANTS;SEASHELLS;4270.0;5
25100;;;CROISSANTS;SEASHELLS;4271.0;7
25100;;;JAMS;SEASHELLS;6539.0;10
25100;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
25200;;;CROISSANTS;SEASHELLS;4272.0;8
25300;;;PICNIC_BASKET2;SEASHELLS;30241.0;1
25700;;;DJEMBES;SEASHELLS;13410.0;5
25700;;;JAMS;SEASHELLS;6539.0;6
25800;;;JAMS;SEASHELLS;6539.0;9
25900;;;DJEMBES;SEASHELLS;13412.0;2
25900;;;KELP;SEASHELLS;2036.0;2
25900;;;RAINFOREST_RESIN;SEASHELLS;10004.0;2
25900;;;SQUID_INK;SEASHELLS;1852.0;2
26000;;;KELP;SEASHELLS;2035.0;1
26000;;;SQUID_INK;SEASHELLS;1851.0;1
26100;;;JAMS;SEASHELLS;6537.0;9
26200;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
26300;;;KELP;SEASHELLS;2033.0;1
26300;;;RAINFOREST_RESIN;SEASHELLS;10002.0;4
26300;;;SQUID_INK;SEASHELLS;1848.0;1
26600;;;RAINFOREST_RESIN;SEASHELLS;9998.0;4
26700;;;KELP;SEASHELLS;2035.0;1
26700;;;SQUID_INK;SEASHELLS;1846.0;1
26800;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
27000;;;CROISSANTS;SEASHELLS;4272.0;6
27000;;;PICNIC_BASKET1;SEASHELLS;58649.0;1
27000;;;PICNIC_BASKET2;SEASHELLS;30239.0;1
27100;;;KELP;SEASHELLS;2035.0;1
27100;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
27100;;;SQUID_INK;SEASHELLS;1851.0;1
27200;;;DJEMBES;SEASHELLS;13408.0;5
27200;;;KELP;SEASHELLS;2035.0;1
27200;;;SQUID_INK;SEASHELLS;1853.0;1
27300;;;DJEMBES;SEASHELLS;13408.0;1
27300;;;KELP;SEASHELLS;2033.0;1
27300;;;SQUID_INK;SEASHELLS;1850.0;1
27400;;;RAINFOREST_RESIN;SEASHELLS;9998.0;6
27400;;;RAINFOREST_RESIN;SEASHELLS;9998.0;3
27800;;;RAINFOREST_RESIN;SEASHELLS;9998.0;3
28100;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
28100;;;RAINFOREST_RESIN;SEASHELLS;10004.0;2
28400;;;CROISSANTS;SEASHELLS;4274.0;7
28400;;;DJEMBES;SEASHELLS;13413.0;1
28500;;;KELP;SEASHELLS;2033.0;1
28500;;;SQUID_INK;SEASHELLS;1847.0;1
28600;;;KELP;SEASHELLS;2033.0;1
28600;;;KELP;SEASHELLS;2034.0;5
28600;;;SQUID_INK;SEASHELLS;1848.0;1
28700;;;KELP;SEASHELLS;2033.0;1
28700;;;SQUID_INK;SEASHELLS;1848.0;1
29000;;;JAMS;SEASHELLS;6534.0;7
29000;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
29300;;;KELP;SEASHELLS;2035.0;1
29300;;;SQUID_INK;SEASHELLS;1851.0;1
29400;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
29500;;;KELP;SEASHELLS;2033.0;1
29500;;;SQUID_INK;SEASHELLS;1850.0;1
29600;;;KELP;SEASHELLS;2034.0;4
29800;;;RAINFOREST_RESIN;SEASHELLS;10005.0;5
29900;;;KELP;SEASHELLS;2036.0;15
29900;;;SQUID_INK;SEASHELLS;1857.0;15
30000;;;PICNIC_BASKET1;SEASHELLS;58658.0;2
30000;;;PICNIC_BASKET2;SEASHELLS;30231.0;2
30000;;;PICNIC_BASKET2;SEASHELLS;30234.0;2
30100;;;CROISSANTS;SEASHELLS;4273.0;5
30200;;;JAMS;SEASHELLS;6532.0;10
30200;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
30400;;;KELP;SEASHELLS;2035.0;3
30400;;;SQUID_INK;SEASHELLS;1852.0;3
30600;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
30900;;;DJEMBES;SEASHELLS;13415.0;1
31000;;;KELP;SEASHELLS;2036.0;1
31000;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
31000;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
31000;;;SQUID_INK;SEASHELLS;1852.0;1
31100;;;KELP;SEASHELLS;2035.0;1
31100;;;KELP;SEASHELLS;2034.0;9
31100;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
31100;;;SQUID_INK;SEASHELLS;1852.0;1
31100;;;SQUID_INK;SEASHELLS;1850.0;9
31200;;;DJEMBES;SEASHELLS;13417.0;1
31200;;;KELP;SEASHELLS;2034.0;1
31200;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
31200;;;RAINFOREST_RESIN;SEASHELLS;10002.0;6
31200;;;SQUID_INK;SEASHELLS;1850.0;1
31300;;;JAMS;SEASHELLS;6533.0;4
31400;;;RAINFOREST_RESIN;SEASHELLS;10002.0;3
31600;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
31600;;;RAINFOREST_RESIN;SEASHELLS;9998.0;3
31700;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
31700;;;RAINFOREST_RESIN;SEASHELLS;9995.0;3
31800;;;DJEMBES;SEASHELLS;13416.0;4
32100;;;KELP;SEASHELLS;2033.0;2
32100;;;RAINFOREST_RESIN;SEASHELLS;9998.0;2
32100;;;SQUID_INK;SEASHELLS;1848.0;2
32500;;;JAMS;SEASHELLS;6533.0;3
32500;;;KELP;SEASHELLS;2037.0;9
32500;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
32500;;;SQUID_INK;SEASHELLS;1848.0;2
32500;;;SQUID_INK;SEASHELLS;1848.0;7
32700;;;JAMS;SEASHELLS;6533.0;4
32700;;;PICNIC_BASKET1;SEASHELLS;58683.0;1
32700;;;PICNIC_BASKET2;SEASHELLS;30246.0;1
32800;;;CROISSANTS;SEASHELLS;4278.0;7
32800;;;DJEMBES;SEASHELLS;13413.0;4
33200;;;KELP;SEASHELLS;2036.0;1
33200;;;SQUID_INK;SEASHELLS;1837.0;1
33300;;;JAMS;SEASHELLS;6533.0;4
33400;;;DJEMBES;SEASHELLS;13412.0;4
33600;;;PICNIC_BASKET2;SEASHELLS;30240.0;2
33600;;;RAINFOREST_RESIN;SEASHELLS;9998.0;2
33700;;;CROISSANTS;SEASHELLS;4278.0;8
33900;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
33900;;;RAINFOREST_RESIN;SEASHELLS;10004.0;11
34000;;;KELP;SEASHELLS;2036.0;1
34000;;;SQUID_INK;SEASHELLS;1848.0;1
34200;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
34300;;;KELP;SEASHELLS;2034.0;1
34300;;;SQUID_INK;SEASHELLS;1846.0;1
34600;;;KELP;SEASHELLS;2037.0;14
34600;;;SQUID_INK;SEASHELLS;1849.0;14
34800;;;JAMS;SEASHELLS;6533.0;8
34800;;;KELP;SEASHELLS;2034.0;10
34800;;;SQUID_INK;SEASHELLS;1846.0;10
35200;;;CROISSANTS;SEASHELLS;4277.0;8
35200;;;JAMS;SEASHELLS;6532.0;7
35400;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
35600;;;JAMS;SEASHELLS;6532.0;6
35700;;;DJEMBES;SEASHELLS;13409.0;1
35700;;;KELP;SEASHELLS;2037.0;11
35700;;;SQUID_INK;SEASHELLS;1845.0;11
36000;;;DJEMBES;SEASHELLS;13409.0;2
36000;;;KELP;SEASHELLS;2035.0;2
36000;;;SQUID_INK;SEASHELLS;1842.0;2
36100;;;JAMS;SEASHELLS;6532.0;7
36400;;;DJEMBES;SEASHELLS;13411.0;1
36400;;;JAMS;SEASHELLS;6530.0;5
36500;;;KELP;SEASHELLS;2034.0;1
36500;;;SQUID_INK;SEASHELLS;1843.0;1
36600;;;DJEMBES;SEASHELLS;13409.0;5
36600;;;KELP;SEASHELLS;2035.0;2
36600;;;SQUID_INK;SEASHELLS;1842.0;2
36700;;;JAMS;SEASHELLS;6531.0;7
36700;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
36700;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
37100;;;KELP;SEASHELLS;2037.0;9
37100;;;SQUID_INK;SEASHELLS;1847.0;9
37300;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
37400;;;PICNIC_BASKET1;SEASHELLS;58645.0;4
37400;;;PICNIC_BASKET2;SEASHELLS;30260.0;4
37500;;;CROISSANTS;SEASHELLS;4277.0;8
37500;;;DJEMBES;SEASHELLS;13399.0;7
37600;;;DJEMBES;SEASHELLS;13400.0;5
37600;;;KELP;SEASHELLS;2036.0;1
37600;;;KELP;SEASHELLS;2034.0;9
37600;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
37600;;;RAINFOREST_RESIN;SEASHELLS;10004.0;9
37600;;;SQUID_INK;SEASHELLS;1847.0;1
37600;;;SQUID_INK;SEASHELLS;1845.0;9
37800;;;KELP;SEASHELLS;2037.0;2
37800;;;RAINFOREST_RESIN;SEASHELLS;10004.0;2
37800;;;SQUID_INK;SEASHELLS;1851.0;2
38400;;;DJEMBES;SEASHELLS;13396.0;5
38400;;;JAMS;SEASHELLS;6531.0;6
38400;;;KELP;SEASHELLS;2034.0;4
38400;;;SQUID_INK;SEASHELLS;1850.0;2
38400;;;SQUID_INK;SEASHELLS;1850.0;2
38600;;;JAMS;SEASHELLS;6532.0;7
38700;;;DJEMBES;SEASHELLS;13395.0;1
38700;;;KELP;SEASHELLS;2034.0;1
38700;;;RAINFOREST_RESIN;SEASHELLS;10004.0;2
38700;;;SQUID_INK;SEASHELLS;1850.0;1
38900;;;DJEMBES;SEASHELLS;13394.0;5
39100;;;KELP;SEASHELLS;2037.0;1
39100;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
39100;;;SQUID_INK;SEASHELLS;1853.0;1
39200;;;KELP;SEASHELLS;2034.0;2
39200;;;KELP;SEASHELLS;2035.0;4
39200;;;PICNIC_BASKET1;SEASHELLS;58629.0;10
39200;;;PICNIC_BASKET2;SEASHELLS;30257.0;10
39200;;;RAINFOREST_RESIN;SEASHELLS;9995.0;2
39200;;;SQUID_INK;SEASHELLS;1849.0;2
39200;;;SQUID_INK;SEASHELLS;1850.0;4
39700;;;CROISSANTS;SEASHELLS;4277.0;5
39700;;;KELP;SEASHELLS;2034.0;1
39700;;;SQUID_INK;SEASHELLS;1849.0;1
39800;;;CROISSANTS;SEASHELLS;4276.0;6
40000;;;KELP;SEASHELLS;2034.0;14
40000;;;SQUID_INK;SEASHELLS;1849.0;14
40200;;;JAMS;SEASHELLS;6531.0;4
40200;;;KELP;SEASHELLS;2037.0;6
40200;;;SQUID_INK;SEASHELLS;1854.0;6
40500;;;JAMS;SEASHELLS;6531.0;5
40500;;;KELP;SEASHELLS;2037.0;13
40500;;;SQUID_INK;SEASHELLS;1854.0;13
40600;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
