timestamp,buyer,seller,symbol,currency,price,quantity
13300,,,JAMS,SEASHELLS,6544,8
13500,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10001,4
13700,,,CROISSANTS,SEASHELLS,4267,7
13700,,,KELP,SEASHELLS,2034,3
13700,,,SQUID_INK,SEASHELLS,1868,3
13800,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9997,1
13900,,,KELP,SEASHELLS,2032,1
13900,,,KELP,SEASHELLS,2034,3
13900,,,SQUID_INK,SEASHELLS,1867,1
13900,,,SQUID_INK,SEASHELLS,1868,3
14000,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10001,2
14000,,,KELP,SEASHELLS,2032,15
14000,,,SQUID_INK,SEASHELLS,1867,15
14100,,,KELP,SEASHELLS,2034,4
14200,,,CROISSANTS,SEASHELLS,4267,6
14300,,,JAMS,SEASHELLS,6541,5
14400,,,JAMS,SEASHELLS,6542,6
14500,,,KELP,SEASHELLS,2033,5
14500,,,SQUID_INK,SEASHELLS,1869,5
14700,,,DJEMBES,SEASHELLS,13416,1
14700,,,KELP,SEASHELLS,2034,1
14700,,,SQUID_INK,SEASHELLS,1868,1
14800,,,CROISSANTS,SEASHELLS,4267,10
15000,,,CROISSANTS,SEASHELLS,4267,5
15000,,,KELP,SEASHELLS,2034,1
15000,,,SQUID_INK,SEASHELLS,1870,1
15200,,,JAMS,SEASHELLS,6543,5
15200,,,KELP,SEASHELLS,2033,2
15200,,,SQUID_INK,SEASHELLS,1869,2
15200,,,SQUID_INK,SEASHELLS,1869,1
15300,,,RAINFOREST_RESIN,SEASHELLS,9999,1
15500,,,KELP,SEASHELLS,2033,1
15500,,,SQUID_INK,SEASHELLS,1869,1
15800,,,CROISSANTS,SEASHELLS,4269,7
16100,,,KELP,SEASHELLS,2033,1
16100,,,SQUID_INK,SEASHELLS,1870,1
16200,,,DJEMBES,SEASHELLS,13418,4
16200,,,PICNIC_BASKET1,SEASHELLS,58653,1
16200,,,PICNIC_BASKET2,SEASHELLS,30224,1
16300,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,1
16300,,,KELP,SEASHELLS,2035,1
16300,,,SQUID_INK,SEASHELLS,1873,1
16400,,,KELP,SEASHELLS,2036,9
16400,,,RAINFOREST_RESIN,SEASHELLS,10001,1
16400,,,SQUID_INK,SEASHELLS,1875,1
16400,,,SQUID_INK,SEASHELLS,1875,8
16600,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10002,2
16700,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,1
16700,,,DJEMBES,SEASHELLS,13418,3
16700,,,KELP,SEASHELLS,2036,2
16700,,,SQUID_INK,SEASHELLS,1875,2
16800,,,JAMS,SEASHELLS,6540,6
16900,,,CROISSANTS,SEASHELLS,4268,5
17300,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,2
17900,,,KELP,SEASHELLS,2035,1
17900,,,SQUID_INK,SEASHELLS,1877,1
18000,,,KELP,SEASHELLS,2035,1
18000,,,SQUID_INK,SEASHELLS,1877,1
18200,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10003,1
18200,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10003,1
18300,,,DJEMBES,SEASHELLS,13412,6
18500,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9993,6
18600,,,KELP,SEASHELLS,2033,1
18600,,,SQUID_INK,SEASHELLS,1877,1
18700,,,KELP,SEASHELLS,2035,1
18800,,,DJEMBES,SEASHELLS,13413,4
19000,,,CROISSANTS,SEASHELLS,4269,7
19000,,,KELP,SEASHELLS,2035,1
19000,,,SQUID_INK,SEASHELLS,1877,1
19100,,,KELP,SEASHELLS,2033,2
19100,,,SQUID_INK,SEASHELLS,1876,2
19200,,,KELP,SEASHELLS,2035,1
19200,,,SQUID_INK,SEASHELLS,1877,1
19300,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10001,5
19300,,,KELP,SEASHELLS,2036,10
19300,,,SQUID_INK,SEASHELLS,1879,10
19400,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10002,1
19400,,,KELP,SEASHELLS,2033,1
19400,,,SQUID_INK,SEASHELLS,1877,1
19500,,,KELP,SEASHELLS,2033,2
19500,,,SQUID_INK,SEASHELLS,1875,2
19600,,,DJEMBES,SEASHELLS,13416,5
19700,SUBMISSION,,KELP,SEASHELLS,2034,15
19700,,,KELP,SEASHELLS,2033,1
19700,,,SQUID_INK,SEASHELLS,1877,1
19700,,,SQUID_INK,SEASHELLS,1877,15
19900,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,1
19900,,,CROISSANTS,SEASHELLS,4269,5
20000,,,DJEMBES,SEASHELLS,13416,1
20000,,,KELP,SEASHELLS,2035,1
20000,,,SQUID_INK,SEASHELLS,1877,1
20100,,SUBMISSION,KELP,SEASHELLS,2034,2
20100,,,SQUID_INK,SEASHELLS,1879,2
20300,,SUBMISSION,KELP,SEASHELLS,2034,13
20300,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9993,7
20300,,,CROISSANTS,SEASHELLS,4272,6
20300,,,KELP,SEASHELLS,2033,1
20300,,,SQUID_INK,SEASHELLS,1878,1
20800,,,JAMS,SEASHELLS,6540,4
21000,,,PICNIC_BASKET1,SEASHELLS,58703,2
21000,,,PICNIC_BASKET2,SEASHELLS,30244,2
21100,,,DJEMBES,SEASHELLS,13414,5
21300,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9997,1
21300,,,KELP,SEASHELLS,2035,1
21300,,,SQUID_INK,SEASHELLS,1879,1
21600,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10004,1
21600,,,CROISSANTS,SEASHELLS,4269,8
21700,,,DJEMBES,SEASHELLS,13414,3
21700,,,KELP,SEASHELLS,2035,1
21700,,,SQUID_INK,SEASHELLS,1876,1
21800,,,CROISSANTS,SEASHELLS,4271,7
21800,,,DJEMBES,SEASHELLS,13413,5
21800,,,KELP,SEASHELLS,2035,10
21900,SUBMISSION,,SQUID_INK,SEASHELLS,1876,13
21900,,,KELP,SEASHELLS,2033,1
21900,,,KELP,SEASHELLS,2033,12
22000,,,SQUID_INK,SEASHELLS,1875,3
22100,,,DJEMBES,SEASHELLS,13415,1
22200,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9997,1
22400,,,JAMS,SEASHELLS,6536,9
22500,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10001,4
22600,,,KELP,SEASHELLS,2034,2
22600,,,SQUID_INK,SEASHELLS,1875,2
22600,,,SQUID_INK,SEASHELLS,1875,5
22700,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9996,4
22700,,,KELP,SEASHELLS,2032,11
22700,,,SQUID_INK,SEASHELLS,1874,11
22900,,,DJEMBES,SEASHELLS,13414,5
23100,,,JAMS,SEASHELLS,6538,8
23200,,,DJEMBES,SEASHELLS,13412,3
23300,,SUBMISSION,SQUID_INK,SEASHELLS,1879,13
23400,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10001,2
23600,,,DJEMBES,SEASHELLS,13413,2
23600,,,JAMS,SEASHELLS,6537,3
23700,,,KELP,SEASHELLS,2035,1
23700,,,SQUID_INK,SEASHELLS,1882,1
23900,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10001,5
23900,,,PICNIC_BASKET1,SEASHELLS,58678,2
23900,,,PICNIC_BASKET1,SEASHELLS,58677,4
23900,,,PICNIC_BASKET2,SEASHELLS,30235,2
23900,,,PICNIC_BASKET2,SEASHELLS,30234,4
24000,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10001,8
24000,,,JAMS,SEASHELLS,6537,9
24300,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10001,1
24300,,,DJEMBES,SEASHELLS,13410,1
24400,,,CROISSANTS,SEASHELLS,4271,9
24400,,,DJEMBES,SEASHELLS,13411,3
24400,,,KELP,SEASHELLS,2032,1
24400,,,SQUID_INK,SEASHELLS,1875,1
24500,,,JAMS,SEASHELLS,6537,10
24600,,,JAMS,SEASHELLS,6537,8
24900,,,DJEMBES,SEASHELLS,13412,3
25100,,,PICNIC_BASKET1,SEASHELLS,58669,1
25100,,,PICNIC_BASKET2,SEASHELLS,30242,6
25400,,,PICNIC_BASKET1,SEASHELLS,58674,2
25400,,,PICNIC_BASKET2,SEASHELLS,30241,2
25500,,,DJEMBES,SEASHELLS,13410,3
25600,,,DJEMBES,SEASHELLS,13410,3
25800,SUBMISSION,,KELP,SEASHELLS,2034,8
25800,SUBMISSION,,SQUID_INK,SEASHELLS,1874,8
25800,,,CROISSANTS,SEASHELLS,4273,8
25800,,,JAMS,SEASHELLS,6539,4
26100,,,KELP,SEASHELLS,2033,1
26100,,,SQUID_INK,SEASHELLS,1872,1
26200,,SUBMISSION,KELP,SEASHELLS,2035,8
26400,,,PICNIC_BASKET1,SEASHELLS,58658,1
26400,,,PICNIC_BASKET1,SEASHELLS,58658,6
26400,,,PICNIC_BASKET2,SEASHELLS,30235,7
26700,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,4
26700,,,KELP,SEASHELLS,2033,4
26800,,,CROISSANTS,SEASHELLS,4272,8
26800,,,KELP,SEASHELLS,2035,1
26800,,,SQUID_INK,SEASHELLS,1873,1
26900,,,JAMS,SEASHELLS,6536,8
27100,,SUBMISSION,SQUID_INK,SEASHELLS,1875,1
27100,,SUBMISSION,SQUID_INK,SEASHELLS,1875,7
27100,,,KELP,SEASHELLS,2035,1
27500,,,RAINFOREST_RESIN,SEASHELLS,10001,1
27600,,,KELP,SEASHELLS,2037,10
27600,,,SQUID_INK,SEASHELLS,1876,10
27700,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10004,4
27900,,,CROISSANTS,SEASHELLS,4273,8
28000,,,DJEMBES,SEASHELLS,13412,5
28100,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9999,8
28200,,,KELP,SEASHELLS,2036,1
28400,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10000,4
28600,,,KELP,SEASHELLS,2034,1
28600,,,KELP,SEASHELLS,2034,6
28600,,,SQUID_INK,SEASHELLS,1877,1
28600,,,SQUID_INK,SEASHELLS,1877,6
28700,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9993,5
28800,,,KELP,SEASHELLS,2033,2
28800,,,SQUID_INK,SEASHELLS,1877,2
29100,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10000,8
29100,,,RAINFOREST_RESIN,SEASHELLS,10000,2
29100,,,SQUID_INK,SEASHELLS,1881,1
29500,,,JAMS,SEASHELLS,6534,8
29500,,,KELP,SEASHELLS,2037,4
29500,,,SQUID_INK,SEASHELLS,1883,4
29700,,,DJEMBES,SEASHELLS,13409,5
29800,,,KELP,SEASHELLS,2034,1
29800,,,SQUID_INK,SEASHELLS,1880,1
29900,,,KELP,SEASHELLS,2034,2
29900,,,SQUID_INK,SEASHELLS,1881,2
30000,,,JAMS,SEASHELLS,6534,8
30000,,,KELP,SEASHELLS,2035,2
30100,,,JAMS,SEASHELLS,6534,10
30100,,,KELP,SEASHELLS,2034,3
30100,,,SQUID_INK,SEASHELLS,1882,3
30300,,,KELP,SEASHELLS,2036,1
30300,,,SQUID_INK,SEASHELLS,1884,1
30400,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9999,8
30500,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10000,5
30800,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10004,11
30800,,,CROISSANTS,SEASHELLS,4273,6
30800,,,JAMS,SEASHELLS,6533,9
30900,,,DJEMBES,SEASHELLS,13416,4
30900,,,JAMS,SEASHELLS,6535,6
31000,,,DJEMBES,SEASHELLS,13416,3
31000,,,JAMS,SEASHELLS,6533,9
31200,,,DJEMBES,SEASHELLS,13417,4
31300,,,KELP,SEASHELLS,2036,1
31300,,,SQUID_INK,SEASHELLS,1883,1
31400,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10003,6
31600,,,DJEMBES,SEASHELLS,13418,2
31700,,,DJEMBES,SEASHELLS,13416,3
31700,,,KELP,SEASHELLS,2036,1
31700,,,SQUID_INK,SEASHELLS,1885,1
32000,,,KELP,SEASHELLS,2035,4
32000,,,SQUID_INK,SEASHELLS,1883,4
32200,,,KELP,SEASHELLS,2035,4
32200,,,SQUID_INK,SEASHELLS,1886,4
32300,,,DJEMBES,SEASHELLS,13415,1
32400,,,JAMS,SEASHELLS,6533,8
32400,,,PICNIC_BASKET1,SEASHELLS,58686,7
32400,,,PICNIC_BASKET2,SEASHELLS,30243,1
32500,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10003,5
32500,,,DJEMBES,SEASHELLS,13413,1
32600,,,CROISSANTS,SEASHELLS,4277,9
32700,,,PICNIC_BASKET1,SEASHELLS,58688,1
32900,,,KELP,SEASHELLS,2034,1
32900,,,SQUID_INK,SEASHELLS,1882,1
33100,,,KELP,SEASHELLS,2034,1
33100,,,SQUID_INK,SEASHELLS,1882,1
33200,,,CROISSANTS,SEASHELLS,4276,9
33200,,,DJEMBES,SEASHELLS,13412,6
33300,,,DJEMBES,SEASHELLS,13411,4
33400,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10001,2
33600,,,KELP,SEASHELLS,2037,1
33600,,,PICNIC_BASKET1,SEASHELLS,58682,2
33600,,,PICNIC_BASKET2,SEASHELLS,30244,7
33600,,,SQUID_INK,SEASHELLS,1887,1
33800,,,JAMS,SEASHELLS,6534,10
34000,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,6
34100,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9997,1
34600,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10001,6
34600,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10001,1
34700,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9993,6
34700,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9997,1
34700,,,CROISSANTS,SEASHELLS,4278,5
34800,,,KELP,SEASHELLS,2036,3
34800,,,SQUID_INK,SEASHELLS,1888,3
35100,,,JAMS,SEASHELLS,6534,8
35200,,,JAMS,SEASHELLS,6533,7
35200,,,KELP,SEASHELLS,2034,1
35200,,,SQUID_INK,SEASHELLS,1887,1
35300,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10002,1
35400,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9997,1
35400,,,CROISSANTS,SEASHELLS,4278,5
35500,,,JAMS,SEASHELLS,6531,7
35800,,,JAMS,SEASHELLS,6531,3
35900,,,JAMS,SEASHELLS,6533,5
36000,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10001,1
36000,,,JAMS,SEASHELLS,6531,3
36100,,,DJEMBES,SEASHELLS,13410,2
36700,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10002,1
36900,,,KELP,SEASHELLS,2034,1
36900,,,SQUID_INK,SEASHELLS,1887,1
37000,,,CROISSANTS,SEASHELLS,4278,7
37000,,,PICNIC_BASKET1,SEASHELLS,58645,9
37000,,,PICNIC_BASKET2,SEASHELLS,30259,9
37300,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,4
37300,,,JAMS,SEASHELLS,6530,9
37300,,,PICNIC_BASKET1,SEASHELLS,58642,10
37300,,,PICNIC_BASKET2,SEASHELLS,30261,10
37400,,,CROISSANTS,SEASHELLS,4276,7
37700,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10005,5
37700,,,KELP,SEASHELLS,2036,1
37700,,,SQUID_INK,SEASHELLS,1887,1
37800,SUBMISSION,,SQUID_INK,SEASHELLS,1886,2
37800,,,JAMS,SEASHELLS,6529,4
37800,,,KELP,SEASHELLS,2034,2
37900,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,2
37900,,,KELP,SEASHELLS,2034,2
37900,,,KELP,SEASHELLS,2034,2
37900,,,SQUID_INK,SEASHELLS,1883,4
38100,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9997,1
38300,SUBMISSION,,SQUID_INK,SEASHELLS,1884,8
38300,,,KELP,SEASHELLS,2034,8
38400,SUBMISSION,,SQUID_INK,SEASHELLS,1883,8
38400,,,KELP,SEASHELLS,2033,8
38800,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10001,4
39200,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10001,8
39300,,,PICNIC_BASKET1,SEASHELLS,58634,5
39300,,,PICNIC_BASKET2,SEASHELLS,30259,5
39400,,,JAMS,SEASHELLS,6531,8
39500,,SUBMISSION,SQUID_INK,SEASHELLS,1890,1
39500,,,DJEMBES,SEASHELLS,13384,3
39500,,,KELP,SEASHELLS,2036,1
39600,,,CROISSANTS,SEASHELLS,4277,6
39800,,,KELP,SEASHELLS,2035,1
39900,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,4
39900,,,CROISSANTS,SEASHELLS,4276,6
40100,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10001,7
40100,,,JAMS,SEASHELLS,6531,4
40200,,,JAMS,SEASHELLS,6531,8
40400,,,JAMS,SEASHELLS,6531,7
40400,,,KELP,SEASHELLS,2034,8
40400,,,SQUID_INK,SEASHELLS,1888,8
40500,,,CROISSANTS,SEASHELLS,4277,5
41100,,,DJEMBES,SEASHELLS,13388,3
41200,,,JAMS,SEASHELLS,6531,10
41200,,,KELP,SEASHELLS,2034,1
41200,,,SQUID_INK,SEASHELLS,1887,1
41300,,,KELP,SEASHELLS,2034,4
41300,,,SQUID_INK,SEASHELLS,1888,4
41400,,,PICNIC_BASKET1,SEASHELLS,58638,2
41400,,,PICNIC_BASKET2,SEASHELLS,30283,6
41500,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9997,1
41600,,SUBMISSION,SQUID_INK,SEASHELLS,1891,17
41600,,,CROISSANTS,SEASHELLS,4278,8
41900,,,JAMS,SEASHELLS,6531,8
42000,,,JAMS,SEASHELLS,6531,5
42200,,,CROISSANTS,SEASHELLS,4276,6
42300,,,SQUID_INK,SEASHELLS,1897,3
42600,,,DJEMBES,SEASHELLS,13384,3
42800,,,KELP,SEASHELLS,2034,1
42800,,,SQUID_INK,SEASHELLS,1893,1
42900,,,DJEMBES,SEASHELLS,13382,5
43200,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9997,1
43200,,,CROISSANTS,SEASHELLS,4275,8
43200,,,KELP,SEASHELLS,2035,1
43200,,,SQUID_INK,SEASHELLS,1892,1
43400,,,CROISSANTS,SEASHELLS,4275,8
43400,,,DJEMBES,SEASHELLS,13383,3
43700,,,KELP,SEASHELLS,2035,5
43700,,,RAINFOREST_RESIN,SEASHELLS,10003,5
43700,,,SQUID_INK,SEASHELLS,1894,5
43800,,,JAMS,SEASHELLS,6534,10
44100,,,CROISSANTS,SEASHELLS,4274,7
44200,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,10003,5
44300,,,DJEMBES,SEASHELLS,13389,2
44400,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9997,1
44400,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,9997,1
44800,,,JAMS,SEASHELLS,6531,4
44800,,,PICNIC_BASKET1,SEASHELLS,58626,1
44800,,,PICNIC_BASKET1,SEASHELLS,58625,1
44800,,,PICNIC_BASKET2,SEASHELLS,30255,1
44800,,,PICNIC_BASKET2,SEASHELLS,30254,1
44900,,,KELP,SEASHELLS,2037,1
44900,,,SQUID_INK,SEASHELLS,1900,1
45000,,,DJEMBES,SEASHELLS,13386,3
45000,,,KELP,SEASHELLS,2035,1
45000,,,SQUID_INK,SEASHELLS,1899,1
45200,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,6
